Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2,13,0,0,66,2061.926508,0.013235294,0.014202682,0,0,Jul,3,2,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,226.8,0.04,0.06,12.83702398,0,Nov,1,1,6,2,Returning_Visitor,FALSE,TRUE
2,132.4,0,0,11,296.3,0,0.015384615,0,0,Sep,2,4,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,40,1161.9,0.055,0.08,0,0,Sep,1,8,6,1,Returning_Visitor,FALSE,FALSE
4,102.6,0,0,34,2633.4,0.018974359,0.020989011,0,0,Sep,1,1,3,4,Returning_Visitor,FALSE,FALSE
1,19.2,0,0,22,443.8333333,0,0.002380952,0,0,Nov,1,1,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Aug,1,2,8,1,New_Visitor,FALSE,FALSE
2,126.3333333,0,0,11,401.0133333,0,0.022222222,45.12532172,0,Nov,1,1,3,2,Returning_Visitor,TRUE,TRUE
6,93.9,0,0,19,323.3740476,0.024242424,0.032223645,19.39995042,0,Sep,2,2,3,1,Returning_Visitor,TRUE,FALSE
8,92.93333333,0,0,78,2063.642844,0.007407407,0.011934156,0,0,Sep,3,2,6,13,Returning_Visitor,FALSE,FALSE
2,56.4,0,0,45,3166.333333,0,0.004891304,4.859624751,0,Aug,2,2,2,1,Returning_Visitor,TRUE,FALSE
1,12,0,0,22,380.8066667,0.019047619,0.013333333,0,0,Jul,1,2,3,2,Returning_Visitor,FALSE,FALSE
7,169.35,2,182.2,29,1612.983333,0.005882353,0.013697479,0,0,Nov,2,2,8,2,Returning_Visitor,FALSE,FALSE
11,369.8333333,4,109.8,150,5962.205556,0.005345912,0.015283019,0,0,June,2,2,5,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,337,0.02,0.032222222,0,0,Jul,1,8,1,1,Returning_Visitor,FALSE,FALSE
3,343.0666667,0,0,63,1108.369762,0,0.002786596,7.826836353,0,Aug,2,10,1,2,Returning_Visitor,FALSE,TRUE
6,161.52,0,0,14,295.6974359,0,0.026315789,0,0,Nov,3,2,8,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,749.8,0,0.015384615,23.00459544,0,Jul,2,2,1,4,New_Visitor,FALSE,TRUE
1,139,3,871.4,137,7672.152381,0.00177305,0.011631206,37.72031898,0,Oct,2,2,4,2,Returning_Visitor,FALSE,TRUE
4,46.4,0,0,5,61.4,0,0.014285714,0,0,Oct,2,2,4,4,New_Visitor,FALSE,FALSE
23,335.1309524,5,399.8,88,1839.098106,0.015758703,0.031587556,0,0,Aug,3,2,3,2,Returning_Visitor,TRUE,FALSE
2,210.6,0,0,4,97.6,0,0.016666667,0,0,Nov,3,2,7,6,New_Visitor,TRUE,FALSE
2,152.2,0,0,28,494.88,0,0.013793103,0,0,Sep,1,8,7,1,New_Visitor,FALSE,FALSE
3,40.2,0,0,3,41.3,0,0.011111111,0,0,Oct,2,2,1,2,Returning_Visitor,TRUE,FALSE
4,174.8,0,0,16,237.5,0,0.011111111,0,0,Sep,3,2,4,2,New_Visitor,FALSE,FALSE
2,22.8,0,0,81,1342.75,0,0.008860759,0,0,Sep,1,1,1,3,Returning_Visitor,FALSE,TRUE
1,15.2,0,0,19,348.6,0,0.005555556,0,0,Aug,2,2,7,3,Returning_Visitor,FALSE,TRUE
2,6,0,0,9,89.5,0,0.058333333,0,0,Sep,1,1,4,4,Returning_Visitor,TRUE,TRUE
4,66.76,0,0,10,267.9,0,0.002777778,0,0,Aug,2,2,7,2,New_Visitor,FALSE,FALSE
7,285.7,0,0,28,587.9228571,0,0.00962963,10.57326688,0,Nov,1,1,6,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,3,60.4,0.066666667,0.133333333,0,0,June,3,2,2,1,Returning_Visitor,FALSE,FALSE
7,253.4,0,0,12,832.7,0,0.004761905,0,0,June,2,5,3,5,New_Visitor,FALSE,FALSE
0,0,0,0,11,650.1666667,0.036363636,0.060606061,0,0,Oct,1,1,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,67,771.4133333,0,0.004205128,0,0,Aug,1,8,9,1,Returning_Visitor,FALSE,FALSE
5,171.9,4,145.1666667,171,4554.692744,0.002259887,0.004062416,0,0,Sep,2,2,3,2,Returning_Visitor,FALSE,FALSE
3,151,0,0,21,840.2863203,0,0.010763889,0,0,Oct,2,2,3,2,Returning_Visitor,FALSE,FALSE
1,4,1,0,22,360.65,0,0.01037037,1.453922921,0,Oct,2,2,1,2,Returning_Visitor,FALSE,TRUE
7,154.9333333,0,0,31,910.04,0.018181818,0.052020202,5.316109207,0,Jul,1,1,3,1,Returning_Visitor,FALSE,FALSE
4,23.53333333,0,0,10,118,0.011111111,0.066666667,0,0,June,2,2,2,3,Returning_Visitor,TRUE,FALSE
10,1251.2,7,250,414,23888.81,0.009900332,0.027062016,1.033757336,0,Sep,2,2,4,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Sep,2,4,4,4,Returning_Visitor,FALSE,FALSE
16,381.6731217,3,199.4,86,1618.40328,0.015067698,0.022043153,3.885233567,0,Jul,3,2,8,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,376.7,0,0,53.6853974,0,Aug,2,2,1,2,New_Visitor,FALSE,TRUE
3,21.2,0,0,23,1053.175758,0.002083333,0.014583333,0,0,Jul,3,2,3,4,Returning_Visitor,FALSE,FALSE
7,73.23333333,1,0,310,7710.731416,3.94e-05,0.00751105,0.098621403,0,Jul,4,1,1,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,16,213.8,0.00625,0.06875,0,0,Aug,2,2,1,4,Returning_Visitor,FALSE,TRUE
3,124,0,0,10,265.9333333,0,0.015277778,0,0,Sep,1,1,1,2,Returning_Visitor,FALSE,FALSE
3,40.8,1,12,5,96,0.028571429,0.042857143,0,0,Sep,3,2,7,4,Returning_Visitor,TRUE,FALSE
2,98.6,0,0,11,1200.2,0.014285714,0.028571429,18.41056693,0,Nov,2,6,2,1,Returning_Visitor,TRUE,FALSE
2,371.8,0,0,5,255,0,0.028571429,0,0,Sep,3,2,4,2,New_Visitor,FALSE,FALSE
2,216.6,0,0,36,937.8653488,0.040350877,0.069414101,0,0,Oct,3,2,6,1,Returning_Visitor,TRUE,FALSE
2,6,0,0,38,876.4766667,0,0.014529915,6.328693274,0,Oct,3,2,1,1,Returning_Visitor,FALSE,TRUE
1,250.8,2,194.4,2,194.4,0,0.05,0,0,Aug,2,2,1,6,New_Visitor,TRUE,FALSE
15,266.25,0,0,172,4098.699853,0.003314917,0.016214742,2.90865324,0,Nov,2,2,7,2,Returning_Visitor,FALSE,FALSE
1,9.1,0,0,9,115.6,0,0.04,0,0,Oct,2,5,2,3,Returning_Visitor,FALSE,FALSE
8,375.12,0,0,13,288.7133333,0,0.003588517,0,0,Sep,3,2,4,3,New_Visitor,FALSE,FALSE
4,53.2,0,0,14,496.9666667,0,0.009803922,0,0,Oct,2,2,5,20,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,292.7,0.036363636,0.090909091,0,0,June,1,1,4,3,Returning_Visitor,TRUE,FALSE
3,103.6,0,0,1,7,0,0.04,0,0,Nov,3,2,1,5,New_Visitor,FALSE,TRUE
0,0,0,0,13,70.4,0.138461538,0.143589744,0,0,Aug,2,2,2,13,Returning_Visitor,FALSE,FALSE
2,32.7,0,0,6,812.35,0.018181818,0.036709957,24.16451021,0,Aug,3,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,75.4,0.1,0.125,0,0,Nov,3,3,1,3,Returning_Visitor,FALSE,FALSE
23,239.7445344,3,624.6,409,9100.402959,0.004301075,0.015934735,6.277683942,0,Jul,2,2,1,13,Returning_Visitor,TRUE,FALSE
3,52.4,0,0,25,324.2666667,0,0.032692308,0,0,Sep,2,2,1,5,Returning_Visitor,FALSE,FALSE
1,25.7,0,0,6,143.3,0,0.028571429,38.27331194,0,Jul,2,5,1,4,New_Visitor,FALSE,TRUE
2,31.2,0,0,13,385.3,0.00625,0.027083333,0,0,Sep,1,1,1,5,Returning_Visitor,FALSE,FALSE
2,107.4,2,96.7,32,833.325,0.024509804,0.035882353,0,0,Jul,3,2,4,1,Returning_Visitor,FALSE,TRUE
2,33.2,0,0,9,162.2333333,0,0.018181818,0,0,Sep,2,2,1,5,Returning_Visitor,FALSE,FALSE
4,134.39,1,191.9,24,1592.533333,0.003703704,0.013580247,5.245868726,0,Oct,3,2,1,5,Returning_Visitor,FALSE,FALSE
3,70.6,0,0,11,93.5,0.1,0.107142857,0,0,Oct,1,1,1,3,Returning_Visitor,FALSE,FALSE
5,181.6,2,722.52,98,1717.873278,0.014150943,0.023942797,0,0,Aug,3,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,62,3564.590227,0.021980198,0.052175571,0,0,Aug,3,2,4,2,Returning_Visitor,FALSE,FALSE
6,104.4,1,0,32,879.75,0,0.014285714,20.503488,0,Nov,2,4,1,1,Returning_Visitor,FALSE,TRUE
0,0,2,35.2,16,275.1,0,0.027777778,0,0,Aug,2,2,3,3,Returning_Visitor,TRUE,FALSE
0,0,2,15.2,19,1227.153333,0.00952381,0.04399093,0,0,Sep,1,1,1,2,Returning_Visitor,TRUE,FALSE
1,19.2,0,0,3,60.6,0,0.033333333,0,0,Oct,2,2,6,6,New_Visitor,FALSE,FALSE
7,98.8,0,0,5,69.4,0.022222222,0.033333333,0,0,Jul,3,2,2,5,New_Visitor,TRUE,FALSE
1,30.2,2,30.7,25,348.0611111,0.014814815,0.03037037,0,0,Oct,3,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,593.7019802,0,0.005364455,20.82613173,0,Nov,2,5,2,5,Returning_Visitor,TRUE,TRUE
2,103.3,0,0,38,1649.766667,0,0.011965812,0,0,Oct,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,120.79,0,0.00952381,11.80891356,0,June,2,2,1,2,Returning_Visitor,FALSE,TRUE
2,17.13333333,0,0,20,1078.2,0.02,0.051166667,0,0,Oct,1,1,1,3,Returning_Visitor,FALSE,FALSE
1,22,0,0,5,180.5,0,0.033333333,0,0,Dec,3,2,6,20,New_Visitor,FALSE,FALSE
3,60,0,0,66,2339.805556,0.012121212,0.034848485,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,28,4446.625,0.030952381,0.07047619,0,0,Nov,2,5,1,3,Returning_Visitor,FALSE,FALSE
2,83,2,40,241,5194.79857,0.003101093,0.014304381,0.468406088,0,Dec,2,4,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,28,475.025,0,0.000446429,0,0,Nov,1,1,6,10,New_Visitor,FALSE,FALSE
9,188.5322344,3,197.4166667,76,1758.912393,0.004901961,0.016913178,22.86584543,0,Dec,3,2,2,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,147.5,0,0.04,0,0,Dec,2,2,2,8,Returning_Visitor,FALSE,FALSE
4,77.66666667,0,0,8,159.75,0.016666667,0.038888889,0,0,Nov,3,2,3,2,Returning_Visitor,FALSE,TRUE
4,49.5,0,0,4,180.5,0.028571429,0.028571429,0,0,Dec,3,2,6,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,82.5,0,0.033333333,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,17,0,0.1,0,0,Dec,2,2,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,516.75,0.02,0.08,0,0,Dec,4,2,3,1,Returning_Visitor,FALSE,FALSE
4,141.5,0,0,3,59.5,0,0.025,0,0,Dec,1,1,2,8,New_Visitor,FALSE,FALSE
5,150,0,0,135,4966.520661,0.003649635,0.011277952,0,0,Nov,1,1,2,10,Returning_Visitor,TRUE,FALSE
9,333.8674242,4,121.625,29,1406.917424,0.017567568,0.021302211,20.74810067,0,Nov,3,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,186.5,0,0.04,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,28,341.4583333,0,0.007407407,0,0,Dec,2,4,3,10,New_Visitor,FALSE,FALSE
0,0,0,0,4,69,0,0.05,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE,FALSE
1,2,0,0,79,1319.547421,0.005128205,0.00962556,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
4,537.5,0,0,12,748.9583333,0.0125,0.021875,0,0,Dec,2,5,7,2,Returning_Visitor,FALSE,FALSE
2,386,0,0,72,712.2960784,0,0.000913242,0,0,Nov,2,2,4,2,New_Visitor,FALSE,FALSE
0,0,0,0,9,355.5,0.022222222,0.044444444,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE,FALSE
5,191.25,0,0,27,1109.25,0.013793103,0.024137931,9.022741507,0,Nov,2,6,1,1,Returning_Visitor,FALSE,FALSE
7,82.76666667,1,47,391,15025.23302,0.001515152,0.010140622,1.271406629,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,300.5,0.085714286,0.114285714,0,0,Nov,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,731.5,0.014285714,0.042857143,0,0,Nov,2,2,4,2,New_Visitor,FALSE,TRUE
0,0,0,0,12,148.75,0.02,0.056666667,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
5,134.75,3,16,165,6323.853465,0.010654414,0.02804138,3.512852934,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,1,1,1,3,New_Visitor,FALSE,FALSE
0,0,0,0,4,26,0,0.05,0,0,Nov,2,5,6,11,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Nov,1,1,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,89,3480.811706,0.002247191,0.014700375,0,0,Nov,4,2,1,1,Returning_Visitor,TRUE,TRUE
1,78,0,0,11,225.1666667,0.02,0.026666667,0,0,Nov,1,1,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,1397.666667,0.022222222,0.027777778,0,0,Nov,3,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,46,0,0.033333333,0,0,Dec,1,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,475.6666667,0.013333333,0.013333333,0,0,Dec,1,1,3,8,New_Visitor,FALSE,FALSE
7,144.4615385,4,167.1666667,111,2312.337853,0.005128205,0.013887559,8.191922892,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,22,464.3833333,0,0.002272727,0,0,Nov,2,2,1,8,New_Visitor,FALSE,FALSE
0,0,0,0,10,314.75,0.006666667,0.046666667,0,0,Nov,4,2,9,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,588.5,0.051851852,0.08962963,0,0,Dec,3,2,4,1,Returning_Visitor,FALSE,FALSE
3,21,0,0,17,256.95,0,0.02,0,0,Nov,2,4,1,8,New_Visitor,TRUE,TRUE
0,0,0,0,3,2251.28,0.095833333,0.137426901,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE,FALSE
12,264.9,2,11,24,1032.3,0.020430108,0.036190476,0,0,Dec,1,1,9,1,Returning_Visitor,TRUE,FALSE
3,98.5,0,0,27,702.3333333,0.023214286,0.042261905,0,0,Dec,2,2,7,2,Returning_Visitor,FALSE,FALSE
4,67.5,0,0,27,834.6666667,0,0.014285714,0,0,Nov,2,2,2,2,New_Visitor,TRUE,FALSE
5,172.0833333,0,0,21,486.1472222,0,0.0105,48.0136549,0,Nov,2,2,4,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,4,214.3333333,0,0.05,0,0,Nov,1,1,9,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,25,1344.291667,0,0.008695652,0,0,Nov,2,4,1,8,Returning_Visitor,FALSE,FALSE
4,78.5,1,32.75,50,1897.833333,0.0127,0.011746032,0,0,Dec,1,1,9,3,Returning_Visitor,TRUE,FALSE
1,0,0,0,30,1732.066667,0.025806452,0.050752688,13.13492027,0,Nov,2,2,9,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,386.5,0,0.01,0,0,Nov,2,4,6,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,546.2291667,0.014814815,0.01957672,14.49431487,0,Dec,2,2,7,2,Returning_Visitor,FALSE,FALSE
0,0,1,249.5,33,1458.97619,0.027459219,0.041167134,0,0,Dec,1,1,1,10,Returning_Visitor,FALSE,FALSE
8,195,2,86,56,3408.266667,0.014516129,0.027557013,9.594846798,0,Nov,1,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,1,8,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,89.66666667,0,0.033333333,0,0,Nov,2,10,3,3,Returning_Visitor,FALSE,FALSE
7,190.4375,0,0,60,1967.780163,0.003809524,0.0154654,2.627347196,0,Dec,3,2,8,10,Returning_Visitor,TRUE,TRUE
0,0,0,0,19,866.3333333,0,0.025,14.58941181,0,Dec,2,4,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,30,1661.833333,0.027222222,0.071666667,0,0,Dec,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,490.8333333,0,0.045454545,0,0,Dec,3,2,6,2,New_Visitor,FALSE,FALSE
4,170.5,0,0,20,1052.833333,0.010526316,0.015789474,0,0,Nov,1,1,6,3,New_Visitor,FALSE,FALSE
0,0,0,0,19,535.5,0.044444444,0.091666667,0,0,Nov,2,2,1,11,Returning_Visitor,FALSE,FALSE
2,47.5,0,0,30,735.5833333,0.006896552,0.024137931,23.51024736,0,Dec,2,2,2,1,Returning_Visitor,FALSE,FALSE
3,135.5,0,0,30,2040.166667,0,0.022727273,4.350513745,0,Dec,2,2,8,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,1264.833333,0.073376623,0.075604396,0,0,Dec,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,53.625,0,0.05,0,0,Nov,3,2,1,11,Returning_Visitor,FALSE,FALSE
5,135.5,0,0,86,2106.894048,0.002325581,0.008914729,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,1,1,Returning_Visitor,FALSE,FALSE
3,115,0,0,6,132.75,0,0.022222222,0,0,Dec,1,1,7,2,New_Visitor,TRUE,FALSE
0,0,0,0,75,1775.241667,0.001333333,0.019428571,0,0,Nov,2,6,5,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,14,238.6666667,0,0.003846154,0,0,Dec,2,2,5,2,New_Visitor,FALSE,FALSE
0,0,0,0,62,2787.678571,0.003225806,0.015591398,57.48364657,0,Nov,4,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,9,436,0,0.025,68.1974018,0,Dec,1,2,2,2,New_Visitor,FALSE,TRUE
1,34.5,0,0,22,279.8333333,0.008695652,0.013043478,0,0,Nov,2,2,1,2,Other,FALSE,FALSE
1,60.5,0,0,31,1574.375,0,0.022580645,0,0,Dec,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,1,0,7,228,0,0.025,0,0,Dec,1,1,6,3,Returning_Visitor,FALSE,FALSE
7,111,2,5,131,5396.264881,0.003928571,0.013640873,7.513426372,0,Nov,2,1,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,39,2558.5,0,0.010810811,0,0,Nov,4,2,2,10,Returning_Visitor,FALSE,FALSE
4,115.0833333,1,3,16,930.5,0,0.021428571,0,0,Nov,3,2,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,305.5,0,0.028571429,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,1,0,2,0,0.2,0.2,0,0,Nov,1,1,1,15,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,295.8333333,0,0.010526316,0,0,Nov,2,2,2,2,New_Visitor,FALSE,FALSE
0,0,0,0,16,306.5,0,0.015625,0,0,Dec,1,1,4,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,16,829.0833333,0,0.0125,41.67536194,0,Nov,2,4,1,3,New_Visitor,FALSE,TRUE
11,631.4166667,5,1037.15,501,21672.24425,0.003964723,0.014292461,9.131386805,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,1,39.5,97,2811.47807,0.002749141,0.015832106,0,0,Nov,2,5,6,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,1,1,3,3,Returning_Visitor,FALSE,FALSE
9,227.6,0,0,54,1935.06131,0.006557377,0.022222222,42.19732111,0,Dec,1,2,1,2,Returning_Visitor,FALSE,TRUE
2,3,2,63.5,118,5250.891667,0.001626016,0.014905149,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,141.6666667,0.04375,0.02875,0,0,Dec,1,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,58.5,0,0.066666667,0,0,Dec,2,4,1,2,Returning_Visitor,FALSE,FALSE
1,6,0,0,14,1183,0,0.004761905,17.5336164,0,Nov,2,2,6,10,New_Visitor,TRUE,TRUE
8,459.3333333,0,0,25,2408.815476,0,0.008333333,81.19520286,0,Nov,3,2,7,8,Returning_Visitor,TRUE,TRUE
0,0,0,0,13,514.4166667,0,0.023992674,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,402,0,0.066666667,0,0,Nov,4,2,3,2,Returning_Visitor,FALSE,TRUE
2,7,0,0,20,454.9166667,0.009090909,0.025757576,0,0,Nov,2,2,1,10,Returning_Visitor,FALSE,FALSE
1,5,1,17.75,93,3009.042857,0.003617021,0.018145897,6.992767815,0,Dec,1,2,4,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,11,496,0.018181818,0.063636364,0,0,Dec,3,12,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,21,1461.833333,0.021052632,0.036842105,23.82324931,0,Nov,2,2,1,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,50,999.8333333,0,0.009,0,0,Dec,2,2,1,8,New_Visitor,TRUE,FALSE
0,0,0,0,2,35.5,0,0.1,0,0,Dec,2,6,1,11,Returning_Visitor,TRUE,FALSE
0,0,2,248.5,121,4218.074847,0.009985097,0.026514442,0.624510388,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
1,10,0,0,9,700,0,0.011111111,29.62188989,0,Dec,2,2,9,10,Returning_Visitor,FALSE,TRUE
4,55.25,0,0,27,705.5,0,0.007901235,0,0,Nov,1,1,9,3,Returning_Visitor,FALSE,FALSE
3,37.5,0,0,18,607.5,0,0.010526316,361.7637419,0,Nov,2,2,3,2,New_Visitor,FALSE,TRUE
0,0,0,0,6,112.7083333,0.04,0.023333333,0,0,Nov,3,2,6,11,New_Visitor,TRUE,FALSE
0,0,1,15,103,3626.003223,0.00751634,0.035131628,0,0,Nov,1,1,4,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,4,7,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,25,314.6964286,0,0.015666667,0,0,Dec,2,2,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,2,8,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,22,573.75,0,0.018181818,0,0,Nov,3,2,8,2,New_Visitor,FALSE,FALSE
1,14,0,0,50,1317.795833,0.01,0.021469506,0,0,Nov,3,2,4,1,Returning_Visitor,TRUE,FALSE
2,13,0,0,13,477.5,0.0125,0.01875,0,0,Dec,2,5,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,29,2374.5,0,0.002298851,0,0,Nov,2,5,1,2,Returning_Visitor,FALSE,FALSE
1,47.5,0,0,10,1202.875,0,0.025454545,0,0,Dec,1,1,8,3,Returning_Visitor,FALSE,FALSE
4,31.70833333,1,4,51,946.3934211,0.02254902,0.035630252,10.37175846,0,Nov,1,1,3,2,Returning_Visitor,FALSE,FALSE
4,42,1,28.5,34,1367,0,0.001960784,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE
6,71.2,0,0,101,3800.089234,0.003883495,0.024032278,3.179063602,0,Nov,1,1,3,1,Returning_Visitor,FALSE,TRUE
2,30.75,0,0,150,4760.778303,0.01212528,0.019068861,0,0,Nov,3,2,8,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,130.75,0.04,0.076666667,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE,FALSE
1,0,0,0,21,658.25,0.035497835,0.057482993,0,0,Nov,3,2,5,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,109.25,0,0.033333333,0,0,Dec,8,13,9,20,Other,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,256.5,0,0.04,0,0,Dec,2,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,189.25,0.027272727,0.048484848,0,0,Dec,2,5,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,1151,0,0.0125,44.20382094,0,Nov,2,2,3,8,New_Visitor,TRUE,TRUE
5,150.4444444,0,0,23,659.6361111,0.039463602,0.056586058,0,0,Nov,3,2,1,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,14,1071.083333,0.014285714,0.029047619,0,0,Dec,2,2,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,11,0.088888889,0.188888889,0,0,Dec,2,2,2,2,Returning_Visitor,TRUE,FALSE
7,65.83333333,2,39.66666667,135,5520.175505,0.002962963,0.010258137,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,22,0,0.1,0,0,Nov,3,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,977.125,0,0.0125,0,0,Dec,2,2,1,2,Returning_Visitor,TRUE,FALSE
2,268,2,84,46,1679.666667,0.012,0.026,0,0,Nov,3,2,1,13,Returning_Visitor,TRUE,FALSE
1,25.5,0,0,43,914.2294372,0.013636364,0.025762987,0,0,Nov,1,1,1,1,Returning_Visitor,FALSE,FALSE
4,353.5,0,0,24,583.0833333,0,0.007692308,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,FALSE
12,225.25,1,0,129,3367.041281,0.001428571,0.018456829,1.03529974,0,Nov,2,4,1,10,Returning_Visitor,FALSE,TRUE
1,33.5,0,0,37,1702.916667,0,0.009047619,0,0,Nov,2,4,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,63,1401.50873,0,0.003225806,88.95486906,0,Nov,1,1,1,7,Returning_Visitor,FALSE,TRUE
0,0,0,0,13,193.3666667,0.015384615,0.023076923,0,0,Nov,3,2,1,13,New_Visitor,TRUE,FALSE
3,48,1,58.5,35,1698,0.005714286,0.005714286,93.52994426,0,Nov,4,1,1,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,770.25,0,0.033333333,0,0,Dec,2,4,1,8,New_Visitor,FALSE,FALSE
7,218.8333333,0,0,33,916.4583333,0,0.013333333,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,442.5,0,0.1,0,0,Dec,4,2,4,3,Returning_Visitor,FALSE,FALSE
